invoice_id,vendor_id,vendor_state,vendor_tier,vendor_registration_date,vendor_age_years,disaster_program,category,item,unit,quantity,unit_price,reference_unit_price,price_deviation,total_amount,invoice_datetime,payment_mode,is_anomaly_test_label,anomaly_type_test_only
INV-012424,VEND-0448,Kerala,regular,2012-09-02,12.682,Maharashtra Drought Relief 2025,WASH,Bleaching Powder (kg),kg,1280,65.93,67.02,-0.0163,84390.4,2025-05-09 13:25:32,Bank Transfer (NEFT),0,
INV-012425,VEND-0231,Assam,core,2025-01-30,0.364,Maharashtra Drought Relief 2025,Shelter & NFI,Blanket,unit,21,356.05,341.87,0.0415,7477.05,2025-06-12 20:51:10,UPI,0,
INV-012426,VEND-0164,Assam,core,2026-01-19,0.008,Odisha Cyclone Relief 2025,Clothing & Bedding,Winter Jacket,unit,12,694.76,688.55,0.009,8337.12,2026-01-22 10:21:43,Cheque,0,
INV-012427,VEND-0350,Himachal Pradesh,core,2017-05-05,7.989,Maharashtra Drought Relief 2025,Medical & Health,ORS + Zinc Kit,kit,43,43.61,45.47,-0.0409,1875.23,2025-05-01 12:11:14,Bank Transfer (NEFT),0,
INV-012428,VEND-0451,West Bengal,core,2023-04-29,3.118,Bihar Flood Relief 2026,Medical & Health,Antiseptic Solution 500ml,bottle,27,98.94,91.64,0.0797,2671.38,2026-06-11 1:06:47,UPI,1,odd_hour_transaction
INV-012429,VEND-0470,Odisha,regular,2012-09-08,13.802,Bihar Flood Relief 2026,Logistics & Transport,Diesel (litre),litre,170,102.19,100.32,0.0186,17372.3,2026-06-28 9:19:37,Bank Transfer (NEFT),0,
INV-012430,VEND-0088,Kerala,regular,2014-11-10,10.705,Maharashtra Drought Relief 2025,Clothing & Bedding,Winter Jacket,unit,36,692.31,693.62,-0.0019,24923.16,2025-07-25 13:59:26,UPI,0,
INV-012431,VEND-0326,West Bengal,regular,2021-05-07,5.169,Assam Flood Relief 2026,Shelter & NFI,Sleeping Mat,unit,20,228.78,227.28,0.0066,4575.6,2026-07-08 20:36:47,Cheque,0,
INV-012432,VEND-0100,Kerala,occasional,2021-05-21,5.24,Himachal Cloudburst Relief 2026,WASH,Bathing Soap,unit,18,32.19,32.48,-0.0089,579.42,2026-08-17 17:33:39,Bank Transfer (RTGS),0,
INV-012433,VEND-0403,Maharashtra,occasional,2019-02-25,7.42,Assam Flood Relief 2026,Food & Nutrition,Nutrition Supplement Sachet,sachet,135,65.18,26.19,1.4887,8799.3,2026-07-28 16:34:45,Bank Transfer (NEFT),1,high_price_deviation
INV-012434,VEND-0054,West Bengal,regular,2015-07-17,10.344,Odisha Cyclone Relief 2025,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,32,1000.23,983.91,0.0166,32007.36,2025-11-19 11:17:58,UPI,0,
INV-012435,VEND-0461,Kerala,regular,2020-12-10,4.868,Assam Flood Relief 2025,Clothing & Bedding,Winter Jacket,unit,238,628.61,707.41,-0.1114,149609.18,2025-10-23 15:54:19,Cheque,1,large_transaction
INV-012436,VEND-0621,Kerala,occasional,2013-08-02,12.983,Himachal Cloudburst Relief 2026,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,4,1118.4,1087.66,0.0283,4473.6,2026-07-27 17:18:04,Bank Transfer (RTGS),0,
INV-012437,VEND-0015,West Bengal,regular,2015-07-11,9.788,Maharashtra Drought Relief 2025,WASH,Bleaching Powder (kg),kg,357,61.13,61.2,-0.0011,21823.41,2025-04-24 8:03:02,Cheque,0,
INV-012438,VEND-0154,Odisha,regular,2016-07-29,9.295,Odisha Cyclone Relief 2025,Food & Nutrition,Salt (kg),kg,337,18.51,18.72,-0.0112,6237.87,2025-11-14 10:18:41,Bank Transfer (NEFT),0,
INV-012439,VEND-0035,Bihar,regular,2019-04-30,6.215,Maharashtra Drought Relief 2025,Shelter & NFI,Blanket,unit,21,319.33,313.16,0.0197,6705.93,2025-07-17 8:18:49,Bank Transfer (NEFT),0,
INV-012440,VEND-0042,Assam,occasional,2014-02-17,12.331,Assam Flood Relief 2026,Medical & Health,First Aid Kit,kit,44,487.91,536.01,-0.0897,21468.04,2026-06-18 10:50:38,Bank Transfer (RTGS),0,
INV-012441,VEND-0511,Odisha,core,2025-09-28,0.769,Assam Flood Relief 2026,Logistics & Transport,Truck Hire (per trip),trip,2,6471.12,6941.91,-0.0678,12942.24,2026-07-06 14:33:53,Bank Transfer (NEFT),0,
INV-012442,VEND-0182,Assam,occasional,2024-10-01,0.419,Maharashtra Drought Relief 2025,Food & Nutrition,Cooking Oil (litre),litre,5186,132.88,149.17,-0.1092,689115.68,2025-03-03 18:28:42,UPI,1,new_vendor_large_order
INV-012443,VEND-0404,Odisha,core,2017-12-01,8.646,Himachal Cloudburst Relief 2026,Logistics & Transport,Truck Hire (per trip),trip,3,7007.49,6846.23,0.0236,21022.47,2026-07-25 23:22:51,Bank Transfer (NEFT),0,
INV-012444,VEND-0428,Bihar,occasional,2013-01-29,12.772,Odisha Cyclone Relief 2025,Clothing & Bedding,Adult Clothing Set,set,7,345.6,375.41,-0.0794,2419.2,2025-11-07 14:47:45,Bank Transfer (NEFT),0,
INV-012445,VEND-0099,Assam,core,2023-08-21,2.097,Assam Flood Relief 2025,Food & Nutrition,Rice (kg),kg,450,40.69,40.23,0.0114,39098.2,2025-09-25 9:51:16,UPI,1,quantity_price_mismatch
INV-012446,VEND-0637,Kerala,regular,2020-07-03,5.979,Bihar Flood Relief 2026,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,31,1029.44,1093.64,-0.0587,31912.64,2026-06-26 14:05:20,Bank Transfer (NEFT),0,
INV-012447,VEND-0341,Himachal Pradesh,core,2013-07-02,12.95,Bihar Flood Relief 2026,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,52,1108.58,1119.89,-0.0101,57646.16,2026-06-14 8:57:21,UPI,0,
INV-012448,VEND-0355,Odisha,regular,2014-02-26,12.359,Assam Flood Relief 2026,Medical & Health,Disposable Gloves (box of 100),box,13,243.05,231.08,0.0518,3159.65,2026-07-07 10:35:36,Bank Transfer (NEFT),0,
INV-012449,VEND-0616,Bihar,occasional,2019-11-01,6.757,Bihar Flood Relief 2026,Logistics & Transport,Packaging Sacks (bundle of 50),bundle,8,447.57,400.98,0.1162,3580.56,2026-08-04 8:29:35,UPI,0,
INV-012450,VEND-0460,Maharashtra,regular,2012-10-01,13.728,Assam Flood Relief 2026,Shelter & NFI,Rope (50m coil),coil,9,474.83,271.93,0.7461,4273.47,2026-06-24 7:16:01,Bank Transfer (RTGS),1,high_price_deviation
INV-012451,VEND-0234,Odisha,regular,2013-07-02,13.095,Bihar Flood Relief 2026,Shelter & NFI,Family Tent,unit,5,4912.08,4599.45,0.068,24560.4,2026-08-06 16:13:37,Bank Transfer (NEFT),0,
INV-012452,VEND-0464,Maharashtra,regular,2018-10-06,7.778,Himachal Cloudburst Relief 2026,Food & Nutrition,Cooking Oil (litre),litre,342,162.52,159.3,0.0202,55581.84,2026-07-17 17:27:32,Cheque,0,
INV-012453,VEND-0209,West Bengal,core,2018-05-19,8.192,Assam Flood Relief 2026,Logistics & Transport,Truck Hire (per trip),trip,8,6955.44,7132.98,-0.0249,55643.52,2026-07-28 11:29:13,Bank Transfer (NEFT),0,
INV-012454,VEND-0119,West Bengal,regular,2021-02-03,4.452,Maharashtra Drought Relief 2025,WASH,ORS Packet,packet,231,23.53,19.23,0.2236,5435.43,2025-07-18 22:50:32,Bank Transfer (NEFT),0,
INV-012455,VEND-0627,Kerala,occasional,2020-01-08,5.561,Maharashtra Drought Relief 2025,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,27,1408.92,1082.11,0.302,38040.84,2025-07-31 14:02:08,UPI,0,
INV-012456,VEND-0109,Assam,core,2013-01-18,13.429,Bihar Flood Relief 2026,Clothing & Bedding,Adult Clothing Set,set,30,400.43,420.31,-0.0473,12012.9,2026-06-24 17:17:41,Cheque,0,
INV-012457,VEND-0562,Kerala,regular,2013-08-22,11.951,Kerala Landslide Relief 2025,Logistics & Transport,Truck Hire (per trip),trip,3,7655.4,7288.84,0.0503,22966.2,2025-08-04 19:13:38,Bank Transfer (NEFT),0,
INV-012458,VEND-0110,Odisha,occasional,2023-05-02,3.228,Himachal Cloudburst Relief 2026,Clothing & Bedding,Winter Jacket,unit,10,658.65,683.52,-0.0364,6586.5,2026-07-24 16:33:00,Cheque,0,
INV-012459,VEND-0308,Maharashtra,regular,2018-06-06,7.168,Assam Flood Relief 2025,WASH,Jerry Can 20L,unit,51,189.93,198.88,-0.045,9686.43,2025-08-06 10:40:15,Bank Transfer (NEFT),0,
INV-012460,VEND-0245,Odisha,regular,2025-04-23,1.29,Assam Flood Relief 2026,Medical & Health,Paracetamol Strip (10 tabs),strip,138,11.24,12.35,-0.0899,1551.12,2026-08-07 11:48:09,Bank Transfer (RTGS),0,
INV-012461,VEND-0337,Odisha,core,2023-10-12,1.99,Odisha Cyclone Relief 2025,Medical & Health,Paracetamol Strip (10 tabs),strip,274,12.16,12.56,-0.0318,3331.84,2025-10-08 7:05:04,Bank Transfer (RTGS),0,
INV-012462,VEND-0557,Kerala,regular,2019-05-27,7.105,Bihar Flood Relief 2026,WASH,Jerry Can 20L,unit,12,194.71,208.74,-0.0672,2336.52,2026-07-04 13:25:45,Bank Transfer (NEFT),0,
INV-012463,VEND-0039,Himachal Pradesh,regular,2014-11-30,11.674,Assam Flood Relief 2026,WASH,ORS Packet,packet,249,21.79,21.27,0.0244,5425.71,2026-08-03 13:53:03,Bank Transfer (NEFT),0,
INV-012464,VEND-0273,Himachal Pradesh,core,2014-02-19,11.332,Assam Flood Relief 2025,WASH,Bleaching Powder (kg),kg,119,68.34,70.95,-0.0368,8132.46,2025-06-20 6:38:45,UPI,0,
INV-012465,VEND-0166,Assam,regular,2020-02-14,5.194,Maharashtra Drought Relief 2025,Medical & Health,Disposable Gloves (box of 100),box,2088,203.51,232.13,-0.1233,424928.88,2025-04-25 18:24:39,Bank Transfer (NEFT),1,large_transaction
INV-012466,VEND-0400,West Bengal,regular,2020-08-15,4.734,Maharashtra Drought Relief 2025,Clothing & Bedding,Adult Clothing Set,set,21,366.39,387.83,-0.0553,7694.19,2025-05-10 9:36:03,Bank Transfer (NEFT),0,
INV-012467,VEND-0207,West Bengal,core,2023-02-03,2.697,Odisha Cyclone Relief 2025,Shelter & NFI,Solar Lantern,unit,35,612.8,665.9,-0.0797,21448,2025-10-15 9:47:37,UPI,0,
INV-012468,VEND-0060,Kerala,core,2015-04-20,10.513,Assam Flood Relief 2025,WASH,Bathing Soap,unit,33,33.28,32.37,0.0281,1098.24,2025-10-24 11:16:59,Bank Transfer (NEFT),0,
INV-012469,VEND-0364,Bihar,core,2018-08-01,7.346,Odisha Cyclone Relief 2025,Clothing & Bedding,Winter Jacket,unit,27,584.96,613.67,-0.0468,15793.92,2025-12-05 19:39:50,Bank Transfer (NEFT),0,
INV-012470,VEND-0263,Odisha,regular,2017-08-16,8.934,Himachal Cloudburst Relief 2026,Food & Nutrition,Wheat Flour (kg),kg,706,32.57,33.23,-0.0199,22994.42,2026-07-23 13:50:47,UPI,0,
INV-012471,VEND-0436,Himachal Pradesh,regular,2012-08-20,13.867,Assam Flood Relief 2026,Medical & Health,First Aid Kit,kit,12,562.44,576.1,-0.0237,6749.28,2026-07-03 11:28:47,UPI,0,
INV-012472,VEND-0086,Odisha,core,2013-11-06,11.721,Maharashtra Drought Relief 2025,Clothing & Bedding,Adult Clothing Set,set,22,338.71,380.1,-0.1089,7451.62,2025-07-27 12:00:08,Bank Transfer (RTGS),0,
INV-012473,VEND-0009,Kerala,core,2015-12-24,9.676,Maharashtra Drought Relief 2025,Logistics & Transport,Porter/Loading Labour (per day),day,2,591.25,610.52,-0.0316,1182.5,2025-08-27 14:27:36,Bank Transfer (NEFT),0,
INV-012474,VEND-0069,West Bengal,core,2013-06-01,13.123,Assam Flood Relief 2026,Food & Nutrition,Salt (kg),kg,111,19.85,20.15,-0.0149,2203.35,2026-07-16 10:04:28,Bank Transfer (NEFT),0,
INV-012475,VEND-0473,Kerala,core,2023-07-24,3.023,Himachal Cloudburst Relief 2026,Logistics & Transport,Truck Hire (per trip),trip,3,8207.34,7747.68,0.0593,24622.02,2026-08-01 17:34:16,Cheque,0,
INV-012476,VEND-0240,Maharashtra,core,2020-08-14,5.947,Bihar Flood Relief 2026,Food & Nutrition,Salt (kg),kg,137,21.72,20.62,0.0533,6541.08,2026-07-26 8:12:17,Bank Transfer (NEFT),1,quantity_price_mismatch
INV-012477,VEND-0155,Maharashtra,core,2017-11-30,7.721,Kerala Landslide Relief 2025,Logistics & Transport,Diesel (litre),litre,397,99.53,104.55,-0.048,39513.41,2025-08-20 14:50:30,Cheque,0,
INV-012478,VEND-0620,Bihar,core,2021-09-25,4.843,Himachal Cloudburst Relief 2026,Food & Nutrition,Cooking Oil (litre),litre,732,155.19,145.11,0.0695,113599.08,2026-07-30 11:30:13,Bank Transfer (RTGS),0,
INV-012479,VEND-0161,Himachal Pradesh,core,2014-10-04,10.839,Maharashtra Drought Relief 2025,Logistics & Transport,Truck Hire (per trip),trip,2,7862,7684.63,0.0231,15724,2025-08-06 8:27:52,Cheque,0,
INV-012480,VEND-0620,Bihar,core,2021-09-25,3.77,Maharashtra Drought Relief 2025,Food & Nutrition,Sugar (kg),kg,281,46.36,43.44,0.0672,13027.16,2025-07-03 14:52:48,Bank Transfer (NEFT),0,
INV-012481,VEND-0120,Bihar,regular,2021-04-07,5.188,Assam Flood Relief 2026,Logistics & Transport,Diesel (litre),litre,313,95.63,93.92,0.0182,29932.19,2026-06-15 20:22:01,UPI,0,
INV-012482,VEND-0281,Kerala,core,2016-05-17,10.084,Assam Flood Relief 2026,WASH,Sanitary Napkin Pack,pack,525,61.88,63.23,-0.0214,32487,2026-06-17 12:27:23,UPI,0,
INV-012483,VEND-0525,Himachal Pradesh,core,2021-08-05,4.049,Maharashtra Drought Relief 2025,Logistics & Transport,Diesel (litre),litre,1869,206.65,104.12,0.9847,386228.85,2025-08-23 12:42:16,Bank Transfer (RTGS),1,high_price_deviation
INV-012484,VEND-0138,Maharashtra,regular,2013-04-26,13.24,Himachal Cloudburst Relief 2026,Medical & Health,First Aid Kit,kit,6,606.61,546.93,0.1091,3639.66,2026-07-23 16:12:06,UPI,0,
INV-012485,VEND-0063,Kerala,regular,2021-03-06,5.268,Bihar Flood Relief 2026,Logistics & Transport,Truck Hire (per trip),trip,5,7459.32,7688.35,-0.0298,37296.6,2026-06-12 17:40:33,Bank Transfer (NEFT),0,
INV-012486,VEND-0085,Kerala,core,2019-03-06,6.637,Odisha Cyclone Relief 2025,Food & Nutrition,Rice (kg),kg,1303,44.56,43.49,0.0246,58061.68,2025-10-24 9:30:38,UPI,0,
INV-012487,VEND-0364,Bihar,core,2018-08-01,6.771,Maharashtra Drought Relief 2025,Clothing & Bedding,Adult Clothing Set,set,57,369.3,372.56,-0.0088,21050.1,2025-05-09 11:50:59,Bank Transfer (NEFT),0,
INV-012488,VEND-0339,Odisha,core,2024-06-15,2.075,Bihar Flood Relief 2026,Logistics & Transport,Porter/Loading Labour (per day),day,5,553.94,561.44,-0.0134,2769.7,2026-07-13 13:19:25,Bank Transfer (NEFT),0,
INV-012489,VEND-0103,Kerala,regular,2018-03-21,7.244,Assam Flood Relief 2025,WASH,Water Purification Tablet (strip),strip,587,16,15.86,0.0088,9392,2025-06-18 10:40:50,Bank Transfer (NEFT),0,
INV-012490,VEND-0393,Maharashtra,regular,2022-08-02,3.918,Bihar Flood Relief 2026,Logistics & Transport,Packaging Sacks (bundle of 50),bundle,24,487.75,477.26,0.022,11706,2026-07-03 13:02:59,UPI,0,
INV-012491,VEND-0227,Kerala,core,2016-09-17,8.786,Assam Flood Relief 2025,Logistics & Transport,Truck Hire (per trip),trip,5,7423.46,7203.08,0.0306,37117.3,2025-07-01 11:08:40,Cheque,0,
INV-012492,VEND-0209,West Bengal,core,2018-05-19,7.091,Maharashtra Drought Relief 2025,Logistics & Transport,Diesel (litre),litre,1905,96.46,96.41,0.0005,183756.3,2025-06-21 13:19:22,Bank Transfer (NEFT),0,
INV-012493,VEND-0035,Bihar,regular,2019-04-30,6.245,Kerala Landslide Relief 2025,Food & Nutrition,Nutrition Supplement Sachet,sachet,395,24.02,21.67,0.1084,9487.9,2025-07-28 16:16:47,Bank Transfer (RTGS),0,
INV-012494,VEND-0375,Himachal Pradesh,regular,2015-12-13,10.524,Assam Flood Relief 2026,Logistics & Transport,Porter/Loading Labour (per day),day,3,689.29,681.35,0.0117,2067.87,2026-06-22 13:14:25,Bank Transfer (NEFT),0,
INV-012495,VEND-0460,Maharashtra,regular,2012-10-01,13.725,Assam Flood Relief 2026,Shelter & NFI,Sleeping Mat,unit,17,259.58,238.83,0.0869,4412.86,2026-06-23 13:47:04,Bank Transfer (NEFT),0,
INV-012496,VEND-0135,Kerala,regular,2022-04-19,3.274,Assam Flood Relief 2025,Clothing & Bedding,Children's Clothing Set,set,50,327.12,285.67,0.1451,16356,2025-07-28 14:20:57,Bank Transfer (NEFT),1,vendor_behavior_shift
INV-012497,VEND-0547,Kerala,regular,2015-01-23,10.82,Odisha Cyclone Relief 2025,WASH,ORS Packet,packet,409,22.91,20.72,0.1057,9370.19,2025-11-18 8:59:43,Bank Transfer (NEFT),1,subtle_combination_anomaly
INV-012498,VEND-0563,Himachal Pradesh,occasional,2019-01-08,7.537,Himachal Cloudburst Relief 2026,Medical & Health,Disposable Gloves (box of 100),box,41,314.81,258.61,0.2173,12907.21,2026-07-23 22:35:36,Bank Transfer (NEFT),0,
INV-012499,VEND-0449,Himachal Pradesh,core,2018-06-16,8.085,Himachal Cloudburst Relief 2026,Food & Nutrition,Sugar (kg),kg,1028,52.11,53.68,-0.0292,53569.08,2026-07-17 11:54:36,Bank Transfer (NEFT),0,
INV-012500,VEND-0435,West Bengal,core,2013-03-26,13.339,Assam Flood Relief 2026,WASH,Jerry Can 20L,unit,69,196.77,191.56,0.0272,13577.13,2026-07-28 20:51:48,Bank Transfer (NEFT),0,
INV-012501,VEND-0234,Odisha,regular,2013-07-02,12.274,Odisha Cyclone Relief 2025,Shelter & NFI,Blanket,unit,36,363.52,328.34,0.1071,13086.72,2025-10-10 10:49:24,UPI,0,
INV-012502,VEND-0171,West Bengal,regular,2020-05-19,6.226,Assam Flood Relief 2026,Food & Nutrition,Ready-to-eat Meal Packet,packet,81,84.14,69.86,0.2044,6815.34,2026-08-10 17:50:14,Bank Transfer (RTGS),0,
INV-012503,VEND-0275,Odisha,regular,2021-04-19,4.545,Odisha Cyclone Relief 2025,Clothing & Bedding,Children's Clothing Set,set,2,260.21,268.32,-0.0302,520.42,2025-11-04 9:43:52,Bank Transfer (NEFT),0,
INV-012504,VEND-0489,Bihar,regular,2019-12-24,5.385,Maharashtra Drought Relief 2025,Food & Nutrition,Rice (kg),kg,102,39.11,37.46,0.044,3989.22,2025-05-13 14:32:01,UPI,0,
INV-012505,VEND-0634,West Bengal,regular,2020-03-27,6.245,Bihar Flood Relief 2026,Food & Nutrition,Nutrition Supplement Sachet,sachet,672,22.37,23.78,-0.0593,15032.64,2026-06-25 14:35:38,UPI,0,
INV-012506,VEND-0402,Odisha,occasional,2018-11-05,6.804,Maharashtra Drought Relief 2025,Medical & Health,First Aid Kit,kit,5,547,488.71,0.1193,2735,2025-08-25 18:26:11,Cheque,0,
INV-012507,VEND-0175,West Bengal,regular,2020-07-11,4.783,Maharashtra Drought Relief 2025,Medical & Health,ORS + Zinc Kit,kit,375,43.22,42,0.029,16207.5,2025-04-23 12:56:44,Bank Transfer (RTGS),1,large_transaction
INV-012508,VEND-0335,Kerala,core,2013-04-13,13.24,Bihar Flood Relief 2026,Shelter & NFI,Solar Lantern,unit,30,809.47,740.49,0.0932,24284.1,2026-07-10 16:47:25,UPI,0,
INV-012509,VEND-0368,Maharashtra,regular,2014-01-12,11.587,Maharashtra Drought Relief 2025,Medical & Health,Disposable Gloves (box of 100),box,86,219.42,239.03,-0.082,18870.12,2025-08-14 9:54:17,Bank Transfer (NEFT),0,
INV-012510,VEND-0088,Kerala,regular,2014-11-10,10.702,Maharashtra Drought Relief 2025,Clothing & Bedding,Winter Jacket,unit,23,718.24,684.92,0.0486,16519.52,2025-07-24 15:27:09,Bank Transfer (NEFT),0,
INV-012511,VEND-0400,West Bengal,regular,2020-08-15,5.24,Odisha Cyclone Relief 2025,Clothing & Bedding,Adult Clothing Set,set,33,375.08,401.91,-0.0668,12377.64,2025-11-11 10:45:40,Bank Transfer (NEFT),0,
INV-012512,VEND-0488,Assam,regular,2013-07-26,11.669,Maharashtra Drought Relief 2025,Clothing & Bedding,Winter Jacket,unit,20,648.59,643.82,0.0074,12971.8,2025-03-27 17:06:37,Bank Transfer (NEFT),0,
INV-012513,VEND-0153,Assam,core,2013-10-09,12.769,Bihar Flood Relief 2026,Food & Nutrition,Ready-to-eat Meal Packet,packet,277,72.03,71.22,0.0114,19952.31,2026-07-17 8:39:22,Cheque,0,
INV-012514,VEND-0161,Himachal Pradesh,core,2014-10-04,10.782,Kerala Landslide Relief 2025,Logistics & Transport,Truck Hire (per trip),trip,4,7262.79,7464.62,-0.027,29051.16,2025-07-16 21:41:31,UPI,0,
INV-012515,VEND-0622,Bihar,regular,2021-01-02,5.588,Himachal Cloudburst Relief 2026,Food & Nutrition,Sugar (kg),kg,305,44.26,43.99,0.0061,13499.3,2026-08-05 15:16:36,UPI,0,
INV-012516,VEND-0066,Assam,regular,2017-03-21,9.303,Assam Flood Relief 2026,Food & Nutrition,Salt (kg),kg,602,19.26,20.18,-0.0456,11594.52,2026-07-10 11:01:15,UPI,0,
INV-012517,VEND-0569,Assam,regular,2022-03-04,4.312,Bihar Flood Relief 2026,Clothing & Bedding,Bedsheet,unit,9,196.71,214.16,-0.0815,1770.39,2026-06-26 18:05:41,Bank Transfer (NEFT),0,
INV-012518,VEND-0515,West Bengal,regular,2020-10-07,5.153,Odisha Cyclone Relief 2025,Clothing & Bedding,Bedsheet,unit,119,175.59,201.58,-0.1289,20895.21,2025-12-02 9:13:12,UPI,0,
INV-012519,VEND-0455,Maharashtra,core,2022-11-16,2.401,Maharashtra Drought Relief 2025,Logistics & Transport,Packaging Sacks (bundle of 50),bundle,8,430.42,440.62,-0.0231,3443.36,2025-04-11 12:06:14,UPI,0,
INV-012520,VEND-0479,Kerala,regular,2020-11-20,4.572,Maharashtra Drought Relief 2025,WASH,Bleaching Powder (kg),kg,84,63.37,64.4,-0.016,5323.08,2025-06-17 16:04:32,Bank Transfer (NEFT),0,
INV-012521,VEND-0466,West Bengal,regular,2014-01-30,12.337,Bihar Flood Relief 2026,Medical & Health,Disposable Gloves (box of 100),box,29,249.98,244.89,0.0208,7249.42,2026-06-02 11:20:53,UPI,0,
INV-012522,VEND-0267,West Bengal,regular,2019-03-23,6.163,Maharashtra Drought Relief 2025,Shelter & NFI,Solar Lantern,unit,19,725.49,666.16,0.0891,13784.31,2025-05-21 14:30:01,UPI,0,
INV-012523,VEND-0032,Himachal Pradesh,occasional,2019-04-18,6.53,Assam Flood Relief 2025,Shelter & NFI,Sleeping Mat,unit,49,237.98,233.6,0.0187,11661.02,2025-10-28 9:15:57,Bank Transfer (NEFT),0,
INV-012524,VEND-0048,Maharashtra,regular,2020-05-26,4.843,Maharashtra Drought Relief 2025,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,42,982.16,1025.12,-0.0419,41250.72,2025-03-30 10:52:50,Bank Transfer (NEFT),0,
INV-012525,VEND-0188,Assam,core,2023-01-25,2.779,Odisha Cyclone Relief 2025,Shelter & NFI,Rope (50m coil),coil,42,289.94,274.31,0.057,12177.48,2025-11-05 15:42:16,Bank Transfer (RTGS),0,
INV-012526,VEND-0501,Assam,occasional,2012-07-02,13.405,Odisha Cyclone Relief 2025,WASH,Sanitary Napkin Pack,pack,385,49.59,61.72,-0.1965,19092.15,2025-11-27 10:12:41,UPI,0,
INV-012527,VEND-0404,Odisha,core,2017-12-01,8.621,Himachal Cloudburst Relief 2026,Logistics & Transport,Packaging Sacks (bundle of 50),bundle,13,417.09,410.59,0.0158,5422.17,2026-07-16 17:17:55,Bank Transfer (RTGS),0,
INV-012528,VEND-0401,Odisha,regular,2022-04-24,3.532,Odisha Cyclone Relief 2025,Medical & Health,ORS + Zinc Kit,kit,12,39.86,40.83,-0.0238,478.32,2025-11-04 14:34:38,Bank Transfer (NEFT),0,
INV-012529,VEND-0093,West Bengal,regular,2015-01-23,11.433,Bihar Flood Relief 2026,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,19,1146.41,1039.48,0.1029,21781.79,2026-06-30 12:12:33,Bank Transfer (RTGS),0,
INV-012530,VEND-0519,Assam,core,2019-07-26,5.875,Assam Flood Relief 2025,Shelter & NFI,Solar Lantern,unit,162,724.46,692.04,0.0468,117362.52,2025-06-10 9:48:16,Bank Transfer (NEFT),0,
INV-012531,VEND-0310,Assam,core,2021-05-03,4.227,Assam Flood Relief 2025,Shelter & NFI,Family Tent,unit,35,4574.5,4540.51,0.0075,160107.5,2025-07-25 4:54:03,Bank Transfer (NEFT),1,odd_hour_transaction
INV-012532,VEND-0269,West Bengal,core,2026-03-01,0.005,Odisha Cyclone Relief 2025,Shelter & NFI,Sleeping Mat,unit,29,237.87,219.12,0.0856,6898.23,2026-03-03 12:47:52,Cheque,0,
INV-012533,VEND-0412,Bihar,regular,2023-10-05,2.048,Assam Flood Relief 2025,Clothing & Bedding,Winter Jacket,unit,59,601.01,624.79,-0.0381,35459.59,2025-10-22 13:06:26,Bank Transfer (NEFT),0,
INV-012534,VEND-0302,Himachal Pradesh,core,2016-04-30,9.503,Odisha Cyclone Relief 2025,Logistics & Transport,Porter/Loading Labour (per day),day,9,611.63,628.14,-0.0263,5504.67,2025-10-31 17:41:30,Bank Transfer (RTGS),0,
INV-012535,VEND-0337,Odisha,core,2023-10-12,2.675,Assam Flood Relief 2026,Medical & Health,Paracetamol Strip (10 tabs),strip,331,12.65,12.38,0.0218,4187.15,2026-06-15 12:20:04,Bank Transfer (NEFT),0,
INV-012536,VEND-0335,Kerala,core,2013-04-13,12.186,Maharashtra Drought Relief 2025,Shelter & NFI,Blanket,unit,41,387.61,360.05,0.0765,15892.01,2025-06-20 16:57:53,Bank Transfer (RTGS),0,
